Date,ADBE - Adobe,AMD - AMD,AMZN - Amazon,CSCO - Cisco,GOOGL - Google,INTC - Intel,MSFT - Microsoft,NFLX - Netflix,NVDA - Nvidia,SBUX - Starbucks,TSLA - Tesla
5/24/1990,3.15625,5.4375,,0.0859375,,1.5078125,1.0625,,,,
5/25/1990,2.203125,5.375,,0.083333336,,1.484375,1.03125,,,,
5/29/1990,2.3671875,5.5,,0.082465276,,1.51953125,1.045138836,,,,
5/30/1990,2.2109375,5.375,,0.081597224,,1.49609375,1.048611164,,,,
5/31/1990,2.2265625,5.25,,0.0859375,,1.5078125,1.013888836,,,,
6/1/1990,2.171875,5.25,,0.086805552,,1.484375,1.043402791,,,,
6/4/1990,2.078125,5.375,,0.089409724,,1.515625,1.0625,,,,
6/5/1990,2.015625,5.0625,,0.092881948,,1.47265625,1.019097209,,,,
6/6/1990,2.109375,5.125,,0.092013888,,1.4921875,1.013888836,,,,
6/7/1990,2.234375,4.875,,0.089409724,,1.46484375,1,,,,
6/8/1990,2.234375,4.8125,,0.087673612,,1.453125,1.020833373,,,,
6/11/1990,2.234375,4.875,,0.087239586,,1.484375,1.039930582,,,,
6/12/1990,2.296875,4.9375,,0.095486112,,1.49609375,1.053819418,,,,
6/13/1990,2.3515625,4.9375,,0.096354164,,1.5,1.0625,,,,
6/14/1990,2.3828125,4.6875,,0.097222224,,1.5,1.048611164,,,,
6/15/1990,2.3828125,4.6875,,0.095486112,,1.5078125,1.055555582,,,,
6/18/1990,2.296875,4.625,,0.09375,,1.46875,1.039930582,,,,
6/19/1990,2.375,4.625,,0.092881948,,1.46875,1.041666627,,,,
6/20/1990,2.3125,4.5625,,0.09375,,1.484375,1.078125,,,,
6/21/1990,2.359375,4.625,,0.094618052,,1.47265625,1.069444418,,,,
6/22/1990,2.296875,4.5,,0.094618052,,1.4375,1.052083373,,,,
6/25/1990,2.296875,4.5,,0.093315974,,1.421875,1.034722209,,,,
6/26/1990,2.1875,4.5,,0.092013888,,1.421875,1.038194418,,,,
6/27/1990,2.3125,4.5625,,0.092013888,,1.43359375,1.059027791,,,,
6/28/1990,2.328125,4.6875,,0.091145836,,1.44140625,1.0625,,,,
6/29/1990,2.296875,4.75,,0.092013888,,1.46875,1.055555582,,,,
7/2/1990,2.375,4.875,,0.092881948,,1.484375,1.024305582,,,,
7/3/1990,2.375,4.75,,0.092881948,,1.484375,1,,,,
7/5/1990,2.34375,4.75,,0.091579862,,1.46875,1.003472209,,,,
7/6/1990,2.390625,4.8125,,0.091579862,,1.4609375,1.017361164,,,,
7/9/1990,2.421875,4.6875,,0.091145836,,1.4609375,1.03125,,,,
7/10/1990,2.421875,4.5,,0.09375,,1.4453125,1.024305582,,,,
7/11/1990,2.390625,4.6875,,0.095486112,,1.5,1.048611164,,,,
7/12/1990,2.34375,4.6875,,0.099826388,,1.5234375,1.076388836,,,,
7/13/1990,2.375,4.8125,,0.105034724,,1.5625,1.088541627,,,,
7/16/1990,2.40625,4.8125,,0.102430552,,1.6015625,1.100694418,,,,
7/17/1990,2.34375,4.6875,,0.097222224,,1.578125,1.079861164,,,,
7/18/1990,2.359375,4.5625,,0.098958336,,1.515625,1.055555582,,,,
7/19/1990,2.296875,4.5,,0.097222224,,1.4921875,1.065972209,,,,
7/20/1990,2.25,3.625,,0.097222224,,1.41015625,1.017361164,,,,
7/23/1990,2.1875,3.5625,,0.091145836,,1.390625,1,,,,
7/24/1990,2.3125,3.5625,,0.0859375,,1.35546875,0.965277791,,,,
7/25/1990,2.296875,3.625,,0.088541664,,1.359375,0.993055582,,,,
7/26/1990,2.28125,3.625,,0.090277776,,1.3671875,0.954861104,,,,
7/27/1990,2.2578125,3.5625,,0.089409724,,1.359375,0.958333313,,,,
7/30/1990,2.25,3.5625,,0.090277776,,1.35546875,0.944444418,,,,
7/31/1990,2.1953125,3.5,,0.088541664,,1.390625,0.923611104,,,,
8/1/1990,2.21875,3.4375,,0.088541664,,1.328125,0.927083313,,,,
8/2/1990,2.109375,3.1875,,0.086805552,,1.2578125,0.916666687,,,,
8/3/1990,2.015625,3.0625,,0.084201388,,1.2265625,0.878472209,,,,
8/6/1990,1.875,2.8125,,0.083333336,,1.1640625,0.840277791,,,,
8/7/1990,1.828125,2.6875,,0.084635414,,1.18359375,0.850694418,,,,
8/8/1990,1.875,2.8125,,0.083333336,,1.16015625,0.881944418,,,,
8/9/1990,1.875,2.8125,,0.087673612,,1.2265625,0.904513896,,,,
8/10/1990,1.828125,2.75,,0.083333336,,1.1953125,0.895833313,,,,
8/13/1990,1.828125,2.875,,0.08203125,,1.1953125,0.902777791,,,,
8/14/1990,1.828125,3,,0.080729164,,1.15625,0.892361104,,,,
8/15/1990,1.84375,3,,0.082465276,,1.15625,0.892361104,,,,
8/16/1990,1.8125,2.9375,,0.080729164,,1.125,0.857638896,,,,
8/17/1990,1.703125,2.875,,0.0859375,,1.0703125,0.836805582,,,,
8/20/1990,1.625,2.875,,0.0859375,,1.0390625,0.770833313,,,,
8/21/1990,1.59375,2.75,,0.081597224,,1.0078125,0.753472209,,,,
8/22/1990,1.59375,2.8125,,0.084201388,,1.00390625,0.746527791,,,,
8/23/1990,1.53125,2.75,,0.078125,,1.0390625,0.71875,,,,
8/24/1990,1.625,2.75,,0.082465276,,1.125,0.795138896,,,,
8/27/1990,1.75,2.875,,0.087673612,,1.1328125,0.84375,,,,
8/28/1990,1.703125,2.8125,,0.086805552,,1.11328125,0.873263896,,,,
8/29/1990,1.59375,2.625,,0.0859375,,1.09375,0.840277791,,,,
8/30/1990,1.5078125,2.625,,0.0859375,,1.03515625,0.833333313,,,,
8/31/1990,1.5625,2.6875,,0.0859375,,1.04296875,0.854166687,,,,
9/4/1990,1.7578125,2.8125,,0.0859375,,1.046875,0.864583313,,,,
9/5/1990,1.78125,2.9375,,0.086805552,,1.015625,0.819444418,,,,
9/6/1990,1.796875,2.9375,,0.084201388,,0.9765625,0.798611104,,,,
9/7/1990,1.703125,3.125,,0.086805552,,0.9921875,0.802083313,,,,
9/10/1990,1.71875,3,,0.0859375,,1.015625,0.774305582,,,,
9/11/1990,1.7109375,3,,0.0859375,,1,0.770833313,,,,
9/12/1990,1.765625,2.9375,,0.086805552,,1.0234375,0.796875,,,,
9/13/1990,1.765625,2.9375,,0.0859375,,1.0078125,0.798611104,,,,
9/14/1990,1.6796875,2.875,,0.0859375,,1.01953125,0.829861104,,,,
9/17/1990,1.640625,2.875,,0.090277776,,1.02734375,0.84375,,,,
9/18/1990,1.5625,2.8125,,0.092881948,,1.046875,0.857638896,,,,
9/19/1990,1.5,2.875,,0.088541664,,1.05859375,0.861111104,,,,
9/20/1990,1.40625,2.8125,,0.088541664,,1.03125,0.829861104,,,,
9/21/1990,1.375,2.75,,0.0859375,,1.02734375,0.840277791,,,,
9/24/1990,1.359375,2.625,,0.084201388,,1,0.8125,,,,
9/25/1990,1.296875,2.625,,0.085069448,,1.0546875,0.838541687,,,,
9/26/1990,1.265625,2.6875,,0.082465276,,1.0234375,0.836805582,,,,
9/27/1990,1.15625,2.625,,0.078559026,,1,0.822916687,,,,
9/28/1990,1.1875,2.5625,,0.078125,,1.0390625,0.875,,,,
10/1/1990,1.390625,2.6875,,0.084201388,,1.0625,0.932291687,,,,
10/2/1990,1.28125,2.6875,,0.083333336,,1.078125,0.914930582,,,,
10/3/1990,1.3125,2.5,,0.080729164,,1.0390625,0.913194418,,,,
10/4/1990,1.296875,2.4375,,0.083333336,,1.0078125,0.890625,,,,
10/5/1990,1.2265625,2.5,,0.081597224,,1.02734375,0.899305582,,,,
10/8/1990,1.21875,2.3125,,0.082899302,,1.0234375,0.916666687,,,,
10/9/1990,1.171875,2,,0.077256948,,0.9453125,0.875,,,,
10/10/1990,1.1484375,1.9375,,0.071180552,,0.9296875,0.826388896,,,,
10/11/1990,1.109375,2.125,,0.071180552,,0.91015625,0.805555582,,,,
10/12/1990,1.171875,2,,0.075520836,,0.9375,0.791666687,,,,
10/15/1990,1.203125,2.0625,,0.075086802,,0.98046875,0.784722209,,,,
10/16/1990,1.203125,2,,0.079861112,,0.96875,0.758680582,,,,
10/17/1990,1.328125,1.875,,0.084201388,,1,0.784722209,,,,
10/18/1990,1.53125,1.9375,,0.092013888,,1.0625,0.848958313,,,,
10/19/1990,1.5,2,,0.099826388,,1.0859375,0.861111104,,,,
10/22/1990,1.6015625,2,,0.103298612,,1.1015625,0.888888896,,,,
10/23/1990,1.6015625,2,,0.10546875,,1.109375,0.892361104,,,,
10/24/1990,1.5546875,2,,0.108506948,,1.09375,0.907986104,,,,
10/25/1990,1.515625,2.0625,,0.108506948,,1.06640625,0.899305582,,,,
10/26/1990,1.453125,2.0625,,0.100694448,,1.0390625,0.880208313,,,,
10/29/1990,1.40625,2,,0.097222224,,1.01171875,0.868055582,,,,
10/30/1990,1.4453125,2,,0.098958336,,1.0390625,0.887152791,,,,
10/31/1990,1.5,1.9375,,0.102430552,,1.046875,0.885416687,,,,
11/1/1990,1.5078125,1.9375,,0.102430552,,1.046875,0.881944418,,,,
11/2/1990,1.5625,1.875,,0.105034724,,1.09375,0.902777791,,,,
11/5/1990,1.6015625,1.875,,0.108506948,,1.1328125,0.911458313,,,,
11/6/1990,1.546875,1.875,,0.110243052,,1.12890625,0.892361104,,,,
11/7/1990,1.515625,1.875,,0.104166664,,1.078125,0.885416687,,,,
11/8/1990,1.53125,1.9375,,0.117621526,,1.1015625,0.881944418,,,,
11/9/1990,1.625,1.9375,,0.122395836,,1.125,0.899305582,,,,
11/12/1990,1.75,2.3125,,0.121527776,,1.1640625,0.956597209,,,,
11/13/1990,1.765625,2.3125,,0.123263888,,1.18359375,0.953125,,,,
11/14/1990,1.828125,2.375,,0.124565974,,1.18359375,0.965277791,,,,
11/15/1990,1.8515625,2.125,,0.126736104,,1.1484375,0.942708313,,,,
11/16/1990,1.625,2.125,,0.126736104,,1.15625,0.944444418,,,,
11/19/1990,1.71875,2.0625,,0.129340276,,1.1640625,0.965277791,,,,
11/20/1990,1.6328125,2.0625,,0.127604172,,1.1484375,0.947916687,,,,
11/21/1990,1.609375,2.125,,0.126736104,,1.1328125,0.954861104,,,,
11/23/1990,1.59375,2,,0.127604172,,1.109375,0.954861104,,,,
11/26/1990,1.59375,2.0625,,0.127170146,,1.125,0.975694418,,,,
11/27/1990,1.6875,2.0625,,0.137152776,,1.16015625,0.998263896,,,,
11/28/1990,1.6484375,2.125,,0.136284724,,1.1796875,0.977430582,,,,
11/29/1990,1.609375,2.0625,,0.1328125,,1.1796875,0.989583313,,,,
11/30/1990,1.578125,2.1875,,0.137152776,,1.171875,1.003472209,,,,
12/3/1990,1.625,2.1875,,0.141493052,,1.1796875,1.026041627,,,,
12/4/1990,1.6953125,2.1875,,0.143663198,,1.1953125,1.034722209,,,,
12/5/1990,1.75,2.3125,,0.144097224,,1.1953125,1.045138836,,,,
12/6/1990,1.6875,2.25,,0.144965276,,1.19921875,1.038194418,,,,
12/7/1990,1.71875,2.3125,,0.143229172,,1.1796875,1.03125,,,,
12/10/1990,1.765625,2.5625,,0.142361104,,1.1796875,1.027777791,,,,
12/11/1990,1.765625,2.4375,,0.140190974,,1.1171875,1.001736164,,,,
12/12/1990,1.765625,2.4375,,0.144097224,,1.1484375,1.006944418,,,,
12/13/1990,1.8125,2.4375,,0.150173604,,1.1328125,1.010416627,,,,
12/14/1990,1.734375,2.4375,,0.15625,,1.125,1.022569418,,,,
12/17/1990,1.765625,2.4375,,0.154513896,,1.1171875,1.027777791,,,,
12/18/1990,1.734375,2.5,,0.151041672,,1.1640625,1.045138836,,,,
12/19/1990,1.765625,2.625,,0.155381948,,1.1796875,1.039930582,,,,
12/20/1990,1.8359375,2.625,,0.152777776,,1.21875,1.048611164,,,,
12/21/1990,1.8671875,2.6875,,0.152777776,,1.25,1.052083373,,,,
12/24/1990,1.9140625,2.5625,,0.151041672,,1.21484375,1.045138836,,,,
12/26/1990,1.890625,2.5625,,0.145833328,,1.171875,1.041666627,,,,
12/27/1990,1.84375,2.4375,,0.149305552,,1.15625,1.038194418,,,,
12/28/1990,1.828125,2.375,,0.153211802,,1.18359375,1.041666627,,,,
12/31/1990,1.8203125,2.4375,,0.155815974,,1.203125,1.045138836,,,,
1/2/1991,1.796875,2.5,,0.151909724,,1.203125,1.038194418,,,,
1/3/1991,1.6875,2.5625,,0.145833328,,1.203125,1.045138836,,,,
1/4/1991,1.75,2.5625,,0.141493052,,1.2109375,1.053819418,,,,
1/7/1991,1.75,2.5,,0.138020828,,1.19921875,1.039930582,,,,
1/8/1991,1.90625,2.5,,0.143229172,,1.1875,1.020833373,,,,
1/9/1991,1.9375,2.375,,0.142361104,,1.19921875,1.027777791,,,,
1/10/1991,2,2.4375,,0.144097224,,1.2109375,1.086805582,,,,
1/11/1991,1.9375,2.5,,0.142361104,,1.2421875,1.083333373,,,,
1/14/1991,1.9140625,2.375,,0.144097224,,1.234375,1.065972209,,,,
1/15/1991,1.984375,2.5625,,0.154947922,,1.26171875,1.088541627,,,,
1/16/1991,2.0625,2.6875,,0.162326396,,1.31640625,1.142361164,,,,
1/17/1991,2.09375,2.8125,,0.170138896,,1.3125,1.166666627,,,,
1/18/1991,2.15625,2.8125,,0.172743052,,1.3671875,1.184027791,,,,
1/21/1991,2.1953125,2.8125,,0.183159724,,1.40625,1.243055582,,,,
1/22/1991,2.21875,2.9375,,0.179253474,,1.3671875,1.234375,,,,
1/23/1991,2.328125,3.25,,0.177083328,,1.37109375,1.236111164,,,,
1/24/1991,2.2421875,3.4375,,0.176215276,,1.3671875,1.256944418,,,,
1/25/1991,2.25,3.625,,0.186631948,,1.375,1.243055582,,,,
1/28/1991,2.109375,3.4375,,0.192708328,,1.375,1.28125,,,,
1/29/1991,2.2421875,3.4375,,0.190972224,,1.390625,1.284722209,,,,
1/30/1991,2.390625,3.5,,0.198784724,,1.3984375,1.336805582,,,,
1/31/1991,2.375,3.625,,0.203125,,1.4296875,1.362847209,,,,
2/1/1991,2.453125,3.75,,0.202256948,,1.46875,1.385416627,,,,
2/4/1991,2.4375,4.0625,,0.200520828,,1.46875,1.376736164,,,,
2/5/1991,2.421875,4,,0.202256948,,1.5,1.40625,,,,
2/6/1991,2.515625,3.9375,,0.203993052,,1.5625,1.46875,,,,
2/7/1991,2.46875,4.0625,,0.197482646,,1.5390625,1.430555582,,,,
2/8/1991,2.59375,3.9375,,0.204861104,,1.51171875,1.444444418,,,,
2/11/1991,2.671875,4.0625,,0.200086802,,1.546875,1.447916627,,,,
2/12/1991,2.734375,4.0625,,0.205729172,,1.50390625,1.434027791,,,,
2/13/1991,2.765625,4.0625,,0.209201396,,1.5,1.465277791,,,,
2/14/1991,2.640625,3.875,,0.203125,,1.4765625,1.399305582,,,,
2/15/1991,2.640625,3.9375,,0.203125,,1.5234375,1.434027791,,,,
2/19/1991,2.71875,3.9375,,0.201388896,,1.5625,1.423611164,,,,
2/20/1991,2.703125,4.0625,,0.200520828,,1.5546875,1.427083373,,,,
2/21/1991,2.84375,4,,0.197916672,,1.546875,1.388888836,,,,
2/22/1991,2.96875,3.875,,0.197048604,,1.5546875,1.420138836,,,,
2/25/1991,3.046875,3.6875,,0.197048604,,1.5625,1.430555582,,,,
2/26/1991,2.9765625,3.75,,0.192708328,,1.546875,1.413194418,,,,
2/27/1991,3.03125,4.0625,,0.187065974,,1.5390625,1.461805582,,,,
2/28/1991,3.0078125,4.0625,,0.194444448,,1.4921875,1.440972209,,,,
3/1/1991,2.921875,4,,0.197916672,,1.4921875,1.46875,,,,
3/4/1991,2.90625,4.625,,0.200520828,,1.5,1.486111164,,,,
3/5/1991,3.109375,4.875,,0.207465276,,1.60546875,1.548611164,,,,
3/6/1991,3.140625,4.8125,,0.197916672,,1.609375,1.489583373,,,,
3/7/1991,3.3125,4.75,,0.190104172,,1.6171875,1.444444418,,,,
3/8/1991,3.21875,4.6875,,0.192708328,,1.609375,1.423611164,,,,
3/11/1991,3.0078125,4.6875,,0.184027776,,1.4296875,1.378472209,,,,
3/12/1991,2.953125,4.5625,,0.171875,,1.4140625,1.329861164,,,,
3/13/1991,3.03125,4.8125,,0.181423604,,1.48828125,1.395833373,,,,
3/14/1991,2.890625,5.125,,0.171875,,1.484375,1.361111164,,,,
3/15/1991,2.8515625,5.125,,0.166666672,,1.4765625,1.342013836,,,,
3/18/1991,2.9375,5.1875,,0.177083328,,1.46875,1.378472209,,,,
3/19/1991,2.984375,5.375,,0.180555552,,1.4140625,1.375,,,,
3/20/1991,3.2421875,5.25,,0.196180552,,1.44140625,1.375,,,,
3/21/1991,3.1875,5.5,,0.184027776,,1.390625,1.315972209,,,,
3/22/1991,3.21875,5.625,,0.178819448,,1.3671875,1.302083373,,,,
3/25/1991,3.21875,5.5625,,0.171006948,,1.37890625,1.364583373,,,,
3/26/1991,3.4375,5.5,,0.173611104,,1.46875,1.460069418,,,,
3/27/1991,3.375,5.25,,0.184027776,,1.484375,1.496527791,,,,
3/28/1991,3.375,5.25,,0.169270828,,1.4609375,1.473958373,,,,
4/1/1991,3.40625,5.0625,,0.154513896,,1.484375,1.482638836,,,,
4/2/1991,3.5390625,5.3125,,0.180555552,,1.515625,1.559027791,,,,
4/3/1991,3.6953125,5.375,,0.182291672,,1.53125,1.579861164,,,,
4/4/1991,3.71875,5.5625,,0.177083328,,1.5390625,1.579861164,,,,
4/5/1991,3.6875,5.6875,,0.174479172,,1.5078125,1.527777791,,,,
4/8/1991,3.75,5.8125,,0.180555552,,1.515625,1.546875,,,,
4/9/1991,3.625,5.75,,0.177083328,,1.45703125,1.53125,,,,
4/10/1991,3.59375,5.8125,,0.176215276,,1.484375,1.493055582,,,,
4/11/1991,3.734375,6.3125,,0.189236104,,1.625,1.541666627,,,,
4/12/1991,3.875,6.8125,,0.197916672,,1.6953125,1.489583373,,,,
4/15/1991,3.8125,6.75,,0.192708328,,1.69140625,1.579861164,,,,
4/16/1991,3.78125,6.9375,,0.206597224,,1.703125,1.559027791,,,,
4/17/1991,3.859375,7.125,,0.225694448,,1.7109375,1.548611164,,,,
4/18/1991,3.640625,6.9375,,0.223958328,,1.671875,1.527777791,,,,
4/19/1991,3.5625,6.75,,0.220486104,,1.65234375,1.489583373,,,,
4/22/1991,3.4765625,6.25,,0.211805552,,1.6640625,1.418402791,,,,
4/23/1991,3.484375,6.4375,,0.215277776,,1.67578125,1.411458373,,,,
4/24/1991,3.46875,6.5,,0.223958328,,1.71875,1.430555582,,,,
4/25/1991,3.4375,6.375,,0.217013896,,1.65625,1.399305582,,,,
4/26/1991,3.359375,6.1875,,0.211805552,,1.62890625,1.399305582,,,,
4/29/1991,3.3125,6.1875,,0.199652776,,1.57421875,1.357638836,,,,
4/30/1991,3.234375,6.125,,0.206597224,,1.5390625,1.375,,,,
5/1/1991,3.21875,6.1875,,0.208333328,,1.515625,1.399305582,,,,
5/2/1991,3.28125,6,,0.213541672,,1.5078125,1.395833373,,,,
5/3/1991,3.3125,6.0625,,0.213541672,,1.515625,1.40625,,,,
5/6/1991,3.265625,6,,0.21875,,1.546875,1.427083373,,,,
5/7/1991,3.25,5.8125,,0.21875,,1.5703125,1.40625,,,,
5/8/1991,3.234375,5.9375,,0.217013896,,1.609375,1.430555582,,,,
5/9/1991,3.3984375,6.3125,,0.220486104,,1.703125,1.46875,,,,
5/10/1991,3.28125,6.125,,0.213541672,,1.65625,1.427083373,,,,
5/13/1991,3.3203125,6,,0.220486104,,1.6484375,1.432291627,,,,
5/14/1991,3.2109375,5.9375,,0.212673604,,1.6640625,1.40625,,,,
5/15/1991,3.0390625,5.5625,,0.196180552,,1.5390625,1.361111164,,,,
5/16/1991,2.9140625,5.5625,,0.201388896,,1.515625,1.380208373,,,,
5/17/1991,2.953125,5.5,,0.197916672,,1.515625,1.378472209,,,,
5/20/1991,2.7734375,5.6875,,0.196180552,,1.515625,1.376736164,,,,
5/21/1991,2.890625,6,,0.203125,,1.46875,1.416666627,,,,
5/22/1991,2.984375,6.5,,0.211805552,,1.515625,1.482638836,,,,
5/23/1991,3,6.4375,,0.215277776,,1.578125,1.520833373,,,,
5/24/1991,3.078125,6.5,,0.220486104,,1.59375,1.527777791,,,,
5/28/1991,3.140625,6.5,,0.230902776,,1.6640625,1.538194418,,,,
5/29/1991,3.234375,6.4375,,0.223958328,,1.6328125,1.53125,,,,
5/30/1991,3.1796875,6.625,,0.2265625,,1.6640625,1.53125,,,,
5/31/1991,3.15625,6.75,,0.223958328,,1.7421875,1.524305582,,,,
6/3/1991,3.2734375,7,,0.225694448,,1.828125,1.555555582,,,,
6/4/1991,3.296875,7,,0.229166672,,1.8046875,1.569444418,,,,
6/5/1991,3.171875,6.75,,0.230902776,,1.6796875,1.555555582,,,,
6/6/1991,3.0546875,6.75,,0.228298604,,1.671875,1.543402791,,,,
6/7/1991,3.015625,6.5,,0.227430552,,1.6328125,1.53125,,,,
6/10/1991,2.96875,6.625,,0.227430552,,1.578125,1.534722209,,,,
6/11/1991,3,6.75,,0.230902776,,1.6015625,1.536458373,,,,
6/12/1991,2.9609375,6.375,,0.225694448,,1.54296875,1.543402791,,,,
6/13/1991,3.046875,6.375,,0.230902776,,1.5234375,1.541666627,,,,
6/14/1991,3.28125,6.4375,,0.236111104,,1.5078125,1.576388836,,,,
6/17/1991,3.3671875,6.375,,0.246527776,,1.546875,1.576388836,,,,
6/18/1991,3.3203125,6.125,,0.243055552,,1.515625,1.548611164,,,,
6/19/1991,3.265625,6.0625,,0.236111104,,1.484375,1.435763836,,,,
6/20/1991,3.1875,6,,0.235243052,,1.47265625,1.399305582,,,,
6/21/1991,3.1484375,6,,0.230902776,,1.46875,1.420138836,,,,
6/24/1991,3,5.75,,0.217013896,,1.3671875,1.362847209,,,,
6/25/1991,2.8984375,5.875,,0.213541672,,1.375,1.371527791,,,,
6/26/1991,2.90625,5.8125,,0.211805552,,1.4375,1.399305582,,,,
6/27/1991,2.8125,5.8125,,0.215277776,,1.42578125,1.416666627,,,,
6/28/1991,2.703125,6,,0.211805552,,1.453125,1.419270873,,,,
7/1/1991,2.859375,6.1875,,0.223958328,,1.421875,1.486979127,,,,
7/2/1991,2.78125,6,,0.220486104,,1.33984375,1.419270873,,,,
7/3/1991,2.71875,5.75,,0.222222224,,1.33984375,1.333333373,,,,
7/5/1991,2.7421875,5.6875,,0.220486104,,1.33984375,1.286458373,,,,
7/8/1991,2.921875,5.75,,0.2265625,,1.37890625,1.395833373,,,,
7/9/1991,3.0078125,5.9375,,0.236979172,,1.4140625,1.4140625,,,,
7/10/1991,3,6.1875,,0.237847224,,1.4609375,1.359375,,,,
7/11/1991,2.9765625,6.4375,,0.237847224,,1.421875,1.380208373,,,,
7/12/1991,3.03125,6.5,,0.243055552,,1.453125,1.416666627,,,,
7/15/1991,3.03125,6.75,,0.243055552,,1.4609375,1.455729127,,,,
7/16/1991,2.96875,5.9375,,0.244791672,,1.4296875,1.40625,,,,
7/17/1991,2.875,5.8125,,0.248263896,,1.3828125,1.411458373,,,,
7/18/1991,3.03125,5.8125,,0.251736104,,1.4296875,1.395833373,,,,
7/19/1991,3.125,5.5625,,0.260416657,,1.4765625,1.411458373,,,,
7/22/1991,3.125,5.4375,,0.260416657,,1.4375,1.40625,,,,
7/23/1991,3.046875,5.1875,,0.253472209,,1.390625,1.385416627,,,,
7/24/1991,3.03125,5.3125,,0.246527776,,1.3984375,1.364583373,,,,
7/25/1991,3.125,5.3125,,0.249131948,,1.4296875,1.375,,,,
7/26/1991,3.078125,5.1875,,0.254340291,,1.4140625,1.479166627,,,,
7/29/1991,3.0625,5.125,,0.263888896,,1.421875,1.463541627,,,,
7/30/1991,3.21875,5.375,,0.269097209,,1.43359375,1.515625,,,,
7/31/1991,3.34375,5.5625,,0.272569448,,1.46875,1.53125,,,,
8/1/1991,3.421875,5.75,,0.2734375,,1.55078125,1.526041627,,,,
8/2/1991,3.40625,5.75,,0.282986104,,1.5390625,1.526041627,,,,
8/5/1991,3.3125,5.625,,0.286458343,,1.5234375,1.505208373,,,,
8/6/1991,3.40625,5.6875,,0.282986104,,1.5859375,1.552083373,,,,
8/7/1991,3.4921875,5.6875,,0.276041657,,1.5703125,1.583333373,,,,
8/8/1991,3.5859375,5.6875,,0.269965291,,1.5234375,1.645833373,,,,
8/9/1991,3.609375,5.5,,0.270833343,,1.50390625,1.682291627,,,,
8/12/1991,3.625,5.5625,,0.279513896,,1.53125,1.729166627,,,,
8/13/1991,3.671875,5.6875,,0.288194448,,1.5546875,1.71875,,,,
8/14/1991,3.75,5.75,,0.298611104,,1.5703125,1.71875,,,,
8/15/1991,3.625,5.6875,,0.288194448,,1.54296875,1.697916627,,,,
8/16/1991,3.28125,5.5625,,0.296875,,1.4921875,1.703125,,,,
8/19/1991,3.140625,5.3125,,0.289930552,,1.47265625,1.671875,,,,
8/20/1991,3.046875,5.5,,0.287326396,,1.4921875,1.677083373,,,,
8/21/1991,3.21875,5.6875,,0.307291657,,1.578125,1.75,,,,
8/22/1991,3.2578125,5.875,,0.313368052,,1.5625,1.75,,,,
8/23/1991,3.25,5.75,,0.317708343,,1.5703125,1.776041627,,,,
8/26/1991,3.28125,5.75,,0.317708343,,1.578125,1.776041627,,,,
8/27/1991,3.21875,5.75,,0.315972209,,1.640625,1.765625,,,,
8/28/1991,3.21875,6.0625,,0.319444448,,1.6171875,1.783854127,,,,
8/29/1991,3.1875,6.0625,,0.317708343,,1.6015625,1.786458373,,,,
8/30/1991,3.1796875,6.1875,,0.315104157,,1.546875,1.776041627,,,,
9/3/1991,3.1328125,6,,0.310763896,,1.515625,1.731770873,,,,
9/4/1991,2.9765625,6,,0.298611104,,1.5078125,1.721354127,,,,
9/5/1991,2.875,5.8125,,0.293402791,,1.484375,1.677083373,,,,
9/6/1991,2.90625,5.9375,,0.293402791,,1.484375,1.682291627,,,,
9/9/1991,2.9296875,6,,0.302951396,,1.46875,1.682291627,,,,
9/10/1991,2.84375,5.8125,,0.302083343,,1.4921875,1.666666627,,,,
9/11/1991,2.796875,5.9375,,0.305555552,,1.5234375,1.708333373,,,,
9/12/1991,2.78125,5.875,,0.3125,,1.5546875,1.783854127,,,,
9/13/1991,2.640625,5.625,,0.305555552,,1.34375,1.729166627,,,,
9/16/1991,2.6953125,5.375,,0.298611104,,1.296875,1.729166627,,,,
9/17/1991,2.75,5.125,,0.298611104,,1.28125,1.760416627,,,,
9/18/1991,2.796875,5.375,,0.305555552,,1.3046875,1.765625,,,,
9/19/1991,3.21875,5.25,,0.310763896,,1.29296875,1.796875,,,,
9/20/1991,3.375,5.1875,,0.313368052,,1.3203125,1.802083373,,,,
9/23/1991,3.265625,5.125,,0.3125,,1.28125,1.768229127,,,,
9/24/1991,3.2421875,5.0625,,0.311631948,,1.3046875,1.833333373,,,,
9/25/1991,3.21875,5.125,,0.300347209,,1.30859375,1.828125,,,,
9/26/1991,3.203125,5.25,,0.279513896,,1.328125,1.859375,,,,
9/27/1991,3.140625,4.8125,,0.277777791,,1.3203125,1.838541627,,,,
9/30/1991,3.203125,4.6875,,0.284722209,,1.3203125,1.854166627,,,,
10/1/1991,3.3671875,4.5,,0.293402791,,1.28515625,1.8515625,,,,
10/2/1991,3.3203125,4.6875,,0.286458343,,1.25,1.8125,,,,
10/3/1991,3.296875,4.3125,,0.279513896,,1.234375,1.822916627,,,,
10/4/1991,3.296875,4.5,,0.286458343,,1.25,1.8359375,,,,
10/7/1991,3.234375,4.5,,0.2890625,,1.25,1.84375,,,,
10/8/1991,3.25,4.5,,0.289930552,,1.20703125,1.859375,,,,
10/9/1991,3.203125,4.625,,0.272569448,,1.203125,1.864583373,,,,
10/10/1991,3.125,5,,0.269965291,,1.3125,1.869791627,,,,
